مُبَدِّلٌ,فاعل,بدّل,مذكر,مفرد
مُبْدِي,فاعل,أَبْدَى,مذكر,مفرد
بَاذِخٌ,فاعل,بَذَخَ,مذكر,مفرد
بُذَّخٌ,فاعل,بَذَخَ,NULL,جمع
بَوَاذِخُ,فاعل,بَذَخَ,NULL,جمع
بَذَخَةٌ,فاعل,بَذَخَ,NULL,جمع
بُذََّاخٌ,فاعل,بَذَخَ,NULL,جمع
مُبَذِّرٌ,فاعل,بَذَّرَ,مذكر,مفرد
بَاذِرٌ,فاعل,بذر,مذكر,مفرد
مُبْتَذِلٌ,فاعل,اِبْتَذَلَ,مذكر,مفرد
بَارِي,فاعل,بَرَى,مذكر,مفرد
بُرَاةٌ,فاعل,بَرَى,NULL,جمع
بَوَارِي,فاعل,بَرَى,NULL,جمع
بَارِئٌ,فاعل,بَرَأَ,مذكر,مفرد
بَوَارِئٌ,فاعل,بَرَأَ,NULL,جمع
بُرََّادٌ,فاعل,بَرَدَ,NULL,جمع
مُبَرْبِرٌ,فاعل,بَرْبَرَ,مذكر,مفرد
مُتَبَرِّجٌ,فاعل,تَبَرَّجَ,مذكر,مفرد
مُبَرِّحٌ,فاعل,بَرَّحَ,مذكر,مفرد
بَوَاذِرٌ,فاعل,بَذَرَ,NULL,جمع
بَذَرَةٌ,فاعل,بَذَرَ,NULL,جمع
بُذََّارٌ,فاعل,بَذَرَ,NULL,جمع
بَاذِلٌ,فاعل,بَذَلَ,مذكر,مفرد
بَوَاذِلٌ,فاعل,بَذَلَ,NULL,جمع
بَذَلَةٌ,فاعل,بَذَلَ,NULL,جمع
بُذََّالٌ,فاعل,بَذَلَ,NULL,جمع
بَارِحٌ,فاعل,بَرحَ,مذكر,مفرد
بَوَارِحُ,فاعل,بَرحَ,NULL,جمع
بَرَحَةٌ,فاعل,بَرحَ,NULL,جمع
بُرََّاحٌ,فاعل,بَرحَ,NULL,جمع
مُبَارِحٌ,فاعل,بَارَحَ,مذكر,مفرد
مُبَرِّدٌ,فاعل,بَرَّدَ,مذكر,مفرد
مُبْرِدٌ,فاعل,أَبْرَدَ,مذكر,مفرد
بَارِدٌ,فاعل,بَردَ,مذكر,مفرد
بَوَارِدٌ,فاعل,بَردَ,NULL,جمع
بَرَدَةٌ,فاعل,بَردَ,NULL,جمع
مُتَبَرِّدٌ,فاعل,تَبَرَّدَ,مذكر,مفرد
بَارٌّ,فاعل,بَرَّ,مذكر,مفرد
أَبْرَارٌ,فاعل,بَرَّ,NULL,جمع
بَرَرَةٌ,فاعل,بَرَّ,NULL,جمع
مُبَرِّرٌ,فاعل,بَرَّرَ,مذكر,مفرد
مُبَارِزٌ,فاعل,بَارَزَ,مذكر,مفرد
بَارِزٌ,فاعل,بَرزَ,مذكر,مفرد
بَوَارِزٌ,فاعل,بَرزَ,NULL,جمع
بَرَزَةٌ,فاعل,بَرزَ,NULL,جمع
بُرََّازٌ,فاعل,بَرزَ,NULL,جمع
مُتَبَارِزٌ,فاعل,تَبَارَزَ,مذكر,مفرد
مُتَبَرِّزٌ,فاعل,تَبَرَّزَ,مذكر,مفرد
بَارِصٌ,فاعل,بَرَصَ,مذكر,مفرد
مُبَرْطِلٌ,فاعل,بَرْطَلَ,مذكر,مفرد
بَارِعٌ,فاعل,بَرَعَ,مذكر,مفرد
بَوَارِعٌ,فاعل,بَرَعَ,NULL,جمع
بَرَعَةٌ,فاعل,بَرَعَ,NULL,جمع
بُرََّاعٌ,فاعل,بَرَعَ,NULL,جمع
بُسََّاطٌ,فاعل,بَسَطَ,NULL,جمع
بوَارقُ,فاعل,بَرَقَ,NULL,جمع
مُتَبَرِّعٌ,فاعل,تَبَرَّعَ,مذكر,مفرد
مُتَبَرْعِمٌ,فاعل,تَبَرْعَمَ,مذكر,مفرد
مُبْرِقٌ,فاعل,أَبْرَقَ,مذكر,مفرد
مُبْرِمٌ,فاعل,أبرم,مذكر,مفرد
بَارِقٌ,فاعل,بَرَقَ,مذكر,مفرد
مُبَرْقِشٌ,فاعل,بَرْقَشَ,مذكر,مفرد
مُتَبَارِكٌ,فاعل,تَبَارَكَ,مذكر,مفرد
مُتَبَرِّكٌ,فاعل,تَبَرَّكَ,مذكر,مفرد
مُسْتَبْرِكٌ,فاعل,اِسْتَبْرَكَ,مذكر,مفرد
مُتَبَرِّمٌ,فاعل,تَبَرَّمَ,مذكر,مفرد
بَارِمٌ,فاعل,بَرَمَ,مذكر,مفرد
مُنْبَرِمٌ,فاعل,اِنْبَرَمَ,مذكر,مفرد
مُبَرْمِجٌ,فاعل,بَرْمَجَ,مذكر,مفرد
مُبَرْهِنٌ,فاعل,بَرْهَنَ,مذكر,مفرد
مُبَرْوِزٌ,فاعل,بَرْوَزَ,مذكر,مفرد
مُتَبَارِي,فاعل,تَبَارَى,مذكر,مفرد
بَازِغٌ,فاعل,بزغ,مذكر,مفرد
بَوَازِغُ,فاعل,بزغ,NULL,جمع
بَازِقٌ,فاعل,بَزَقَ,مذكر,مفرد
بَازِلٌ,فاعل,بَزَلَ,مذكر,مفرد
مُبَسْتِرٌ,فاعل,بَسْتَرَ,مذكر,مفرد
بَاسِرٌ,فاعل,بَسَرَ,مذكر,مفرد
